dag,m1x,m1y,m2x,m2y,Mx,My
947000,-4983938529212127.0,1402758004384631.0,883985139700358.5,-1666980948218952.8,240621202033.41806,42886450325.52962
948000,-4989201394307127.0,1404239267739631.0,884918595379980.9,-1668741219472455.2,240875289646.45517,42931736846.70778
949000,-4994464259402127.0,1405720531094631.0,885852051059479.2,-1670501490725724.5,241129377259.49228,42977023367.87935
950000,-4999727124497127.0,1407201794449631.0,886785506738853.9,-1672261761978761.0,241383464872.5294,43022309889.04527
951000,-5004989989592127.0,1408683057804631.0,887718962418103.9,-1674022033231565.2,241637552485.5665,43067596410.20661
952000,-5010252854687127.0,1410164321159631.0,888652418097230.0,-1675782304484137.8,241891640098.6036,43112882931.36292
953000,-5015515719782127.0,1411645584514631.0,889585873776232.9,-1677542575736479.5,242145727711.64072,43158169452.512085
954000,-5020778584877127.0,1413126847869631.0,890519329455112.9,-1679302846988590.8,242399815324.67783,43203455973.65673
955000,-5026041449972127.0,1414608111224631.0,891452785133870.1,-1681063118240472.2,242653902937.71494,43248742494.79689
956000,-5031304315067127.0,1416089374579631.0,892386240812505.0,-1682823389492124.8,242907990550.75204,43294029015.93031
957000,-5036567180162127.0,1417570637934631.0,893319696491017.8,-1684583660743548.5,243162078163.78915,43339315537.05839
958000,-5041830045257127.0,1419051901289631.0,894253152169408.6,-1686343931994744.5,243416165776.82626,43384602058.18204
959000,-5047092910352127.0,1420533164644631.0,895186607847678.0,-1688104203245713.2,243670253389.86337,43429888579.3002
960000,-5052355775447127.0,1422014427999631.0,896120063525826.0,-1689864474496455.2,243924341002.90048,43475175100.411835
961000,-5057618640542127.0,1423495691354631.0,897053519203853.0,-1691624745746955.2,244178428615.9376,43520461621.51911
962000,-5062881505637127.0,1424976954709452.8,897986974881759.2,-1693385016997221.2,244432516228.9747,43565748142.62202
963000,-5068144370732127.0,1426458218064202.8,898920430559545.0,-1695145288247261.8,244686603842.0118,43611034663.71734
964000,-5073407235827127.0,1427939481418952.8,899853886237210.6,-1696905559497077.5,244940691455.04892,43656321184.808365
965000,-5078670100922127.0,1429420744773702.8,900787341914756.4,-1698665830746669.0,245194779068.08603,43701607705.895134
966000,-5083932966017127.0,1430902008128452.8,901720797592182.5,-1700426101996037.0,245448866681.12473,43746894226.97515
967000,-5089195831112127.0,1432383271483202.8,902654253269489.2,-1702186373245182.2,245702954294.19235,43792180748.050064
968000,-5094458696207127.0,1433864534837952.8,903587708946676.9,-1703946644494105.2,245957041907.25998,43837467269.12079
969000,-5099721561302127.0,1435345798192702.8,904521164623745.8,-1705706915742806.5,246211129520.3276,43882753790.18555
970000,-5104984426397127.0,1436827061547452.8,905454620300696.1,-1707467186991286.8,246465217133.39523,43928040311.24448
971000,-5110247291492127.0,1438308324902202.8,906388075977528.2,-1709227458239536.8,246719304746.46286,43973326832.29928
972000,-5115510156587127.0,1439789588256952.8,907321531654242.5,-1710987729487546.8,246973392359.5305,44018613353.34878
973000,-5120773021681263.0,1441270851611702.8,908254987330839.1,-1712748000735337.0,247227479972.5981,44063899874.39186
974000,-5126035886775263.0,1442752114966452.8,909188443007318.4,-1714508271982908.2,247481567585.66574,44109186395.430885
975000,-5131298751869263.0,1444233378321202.8,910121898683680.6,-1716268543230261.2,247735655198.73337,44154472916.465126
976000,-5136561616963263.0,1445714641675952.8,911055354359926.1,-1718028814477396.5,247989742811.801,44199759437.49249
977000,-5141824482057263.0,1447195905030702.8,911988810036051.1,-1719789085724314.8,248243830424.86862,44245045958.51587
978000,-5147087347151263.0,1448677168385452.8,912922265712055.1,-1721549356971016.5,248497918037.93625,44290332479.53485
979000,-5152350212245263.0,1450158431740202.8,913855721387943.0,-1723309628217502.5,248752005651.00388,44335619000.546646
980000,-5157613077339263.0,1451639695094952.8,914789177063714.9,-1725069899463752.5,249006093264.0715,44380905521.55451
981000,-5162875942433263.0,1453120958449702.8,915722632739371.2,-1726830170709773.5,249260180877.13913,44426192042.558235
982000,-5168138807527263.0,1454602221804452.8,916656088414912.2,-1728590441955580.0,249514268490.20676,44471478563.55459
983000,-5173401672621263.0,1456083485159202.8,917589544090338.2,-1730350713201172.8,249768356103.27438,44516765084.54709
984000,-5178664537715263.0,1457564748513952.8,918522999765649.6,-1732110984446552.2,250022443716.342,44562051605.53555
985000,-5183927402809263.0,1459046011868702.8,919456455440846.5,-1733871255691719.5,250276531329.40964,44607338126.5166
986000,-5189190267903263.0,1460527275223452.8,920389911115929.4,-1735631526936675.0,250530618942.47726,44652624647.493866
987000,-5194453132997263.0,1462008538578202.8,921323366790898.4,-1737391798181419.2,250784706555.54794,44697911168.46707
988000,-5199715998091263.0,1463489801932952.8,922256822465753.9,-1739152069425919.2,251038794168.6461,44743197689.43296
989000,-5204978863185263.0,1464971065287702.8,923190278140496.2,-1740912340670203.2,251292881781.74423,44788484210.395134
990000,-5210241728279263.0,1466452328642225.2,924123733815121.2,-1742672611914277.5,251546969394.84238,44833770731.35308
991000,-5215504593373263.0,1467933591996725.2,925057189489625.6,-1744432883158142.8,251801057007.94052,44879057252.30395
992000,-5220767458467263.0,1469414855351225.2,925990645164017.5,-1746193154401799.5,252055144621.03867,44924343773.25117
993000,-5226030323561263.0,1470896118705725.2,926924100838297.0,-1747953425645248.8,252309232234.1368,44969630294.193855
994000,-5231293188655263.0,1472377382060225.2,927857556512464.6,-1749713696888491.0,252563319847.23495,45014916815.129845
995000,-5236556053749263.0,1473858645414725.2,928791012186520.5,-1751473968131491.0,252817407460.3331,45060203336.06226
996000,-5241818918843263.0,1475339908769225.2,929724467860465.0,-1753234239374277.0,253071495073.43124,45105489856.98969
997000,-5247081783937263.0,1476821172123725.2,930657923534298.5,-1754994510616857.2,253325582686.5294,45150776377.91094
998000,-5252344649031263.0,1478302435478225.2,931591379208021.2,-1756754781859232.8,253579670299.62753,45196062898.8287
999000,-5257607514125263.0,1479783698832725.2,932524834881633.5,-1758515053101404.0,253833757912.72568,45241349419.74087
1000000,-5262870379219263.0,1481264962187225.2,933458290555133.5,-1760275324343371.8,254087845525.82382,45286635940.64753
1001000,-5268133244313263.0,1482746225541725.2,934391746228510.8,-1762035595585121.8,254341933138.92197,45331922461.550766
1002000,-5273396109407263.0,1484227488896225.2,935325201901778.1,-1763795866826636.8,254596020752.0201,45377208982.44768
1003000,-5278658974501263.0,1485708752250725.2,936258657574936.0,-1765556138067949.8,254850108365.11826,45422495503.3399
1004000,-5283921839595263.0,1487190015605225.2,937192113247984.8,-1767316409309061.2,255104195978.2164,45467782024.22877
1005000,-5289184704688465.0,1488671278959725.2,938125568920924.6,-1769076680549972.2,255358283591.31454,45513068545.11042
1006000,-5294447569781465.0,1490152542314225.2,939059024593756.0,-1770836951790683.2,255612371204.4127,45558355065.98834
1007000,-5299710434874465.0,1491633805668725.2,939992480266479.1,-1772597223031183.2,255866458817.51083,45603641586.862366
1008000,-5304973299967465.0,1493115069023225.2,940925935939094.4,-1774357494271445.0,256120546430.60898,45648928107.729385
1009000,-5310236165060465.0,1494596332377725.2,941859391611594.4,-1776117765511508.2,256374634043.71487,45694214628.59316
1010000,-5315499030153465.0,1496077595732225.2,942792847283977.0,-1777878036751373.8,256628721656.84354,45739501149.45193
1011000,-5320761895246465.0,1497558859086725.2,943726302956252.4,-1779638307991042.2,256882809269.9722,45784787670.30487
1012000,-5326024760339465.0,1499040122441225.2,944659758628420.9,-1781398579230514.5,257136896883.10086,45830074191.154655
1013000,-5331287625432465.0,1500521385795725.2,945593214300482.8,-1783158850469764.5,257390984496.22952,45875360711.99816
1014000,-5336550490525465.0,1502002649150225.2,946526669972438.2,-1784919121708791.0,257645072109.3582,45920647232.83719
1015000,-5341813355618465.0,1503483912504725.2,947460125644287.9,-1786679392947622.8,257899159722.48685,45965933753.673065
1016000,-5347076220711465.0,1504965175859225.2,948393581316031.9,-1788439664186260.2,258153247335.6155,46011220274.50138
1017000,-5352339085804465.0,1506446439213725.2,949327036987656.9,-1790199935424704.5,258407334948.74417,46056506795.326645
1018000,-5357601950897465.0,1507927702568225.2,950260492659170.5,-1791960206662954.5,258661422561.87283,46101793316.14726
1019000,-5362864815990465.0,1509408965922589.0,951193948330579.2,-1793720477900956.0,258915510175.0015,46147079836.96188
1020000,-5368127681083465.0,1510890229276839.0,952127404001883.4,-1795480749138765.8,259169597788.13016,46192366357.77354
1021000,-5373390546176465.0,1512371492631089.0,953060859673083.1,-1797241020376384.2,259423685401.25882,46237652878.578896
1022000,-5378653411269465.0,1513852755985339.0,953994315344178.9,-1799001291613812.5,259677773014.38748,46282939399.37998
1023000,-5383916276362465.0,1515334019339589.0,954927771015171.0,-1800761562851051.0,259931860627.51614,46328225920.17771
1024000,-5389179141455465.0,1516815282693839.0,955861226686046.0,-1802521834088051.0,260185948240.6448,46373512440.96828
1025000,-5394442006548465.0,1518296546048089.0,956794682356809.9,-1804282105324850.5,260440035853.77347,46418798961.75599
1026000,-5399704871641465.0,1519777809402339.0,957728138027470.8,-1806042376561462.0,260694123466.90213,46464085482.53846
1027000,-5404967736734465.0,1521259072756589.0,958661593698029.0,-1807802647797886.2,260948211080.0308,46509372003.31573
1028000,-5410230601827465.0,1522740336110839.0,959595049368485.0,-1809562919034123.8,261202298693.15945,46554658524.09022
1029000,-5415493466920465.0,1524221599465089.0,960528505038839.0,-1811323190270123.8,261456386306.28812,46599945044.85743
1030000,-5420756332013465.0,1525702862819339.0,961461960709089.0,-1813083461505925.5,261710473919.41678,46645231565.62155
1031000,-5426019197106465.0,1527184126173589.0,962395416379216.4,-1814843732741542.0,261964561532.54544,46690518086.381134
1032000,-5431282062199465.0,1528665389527839.0,963328872049242.5,-1816604003976974.2,262218649145.6847,46735804607.13493
1033000,-5436544927292465.0,1530146652882089.0,964262327719167.8,-1818364275212223.0,262472736758.84387,46781091127.88608
1034000,-5441807792385465.0,1531627916236339.0,965195783388992.4,-1820124546447223.0,262726824372.00305,46826377648.6304
1035000,-5447070657478465.0,1533109179590589.0,966129239058716.9,-1821884817682039.0,262980911985.16223,46871664169.3713
1036000,-5452333522571465.0,1534590442944839.0,967062694728341.4,-1823645088916673.0,263234999598.3214,46916950690.107994
1037000,-5457596387664465.0,1536071706299089.0,967996150397841.4,-1825405360151126.0,263489087211.4806,46962237210.83869
1038000,-5462859252757465.0,1537552969653339.0,968929606067241.4,-1827165631385376.0,263743174824.63977,47007523731.56686
1039000,-5468122117849914.0,1539034233007589.0,969863061736542.2,-1828925902619398.5,263997262437.79895,47052810252.28829
1040000,-5473384982941914.0,1540515496361839.0,970796517405744.2,-1830686173853241.5,264251350050.95813,47098096773.00633
1041000,-5478647848033914.0,1541996759716089.0,971729973074847.8,-1832446445086905.5,264505437664.1173,47143383293.72014
1042000,-5483910713125914.0,1543478023070339.0,972663428743847.8,-1834206716320391.5,264759525277.2765,47188669814.4281
1043000,-5489173578217914.0,1544959286424589.0,973596884412728.1,-1835966987553641.5,265013612890.43567,47233956335.13365
1044000,-5494436443309914.0,1546440549778839.0,974530340081510.8,-1837727258786700.2,265267700503.59485,47279242855.8322
1045000,-5499699308401914.0,1547921813133089.0,975463795750196.0,-1839487530019582.8,265521788116.75403,47324529376.52775
1046000,-5504962173493914.0,1549403076487339.0,976397251418784.2,-1841247801252289.5,265775875729.9132,47369815897.218666
1047000,-5510225038585914.0,1550884339841589.0,977330707087275.8,-1843008072484789.5,266029963343.0724,47415102417.90426
1048000,-5515487903677914.0,1552365603195839.0,978264162755650.8,-1844768343717071.5,266284050956.23157,47460388938.58755
1049000,-5520750768769914.0,1553846866550089.0,979197618423920.9,-1846528614949179.5,266538138569.39075,47505675459.26323
1050000,-5526013633861914.0,1555328129904250.8,980131074092095.1,-1848288886181114.2,266792226182.54993,47550961979.93667
1051000,-5531276498953914.0,1556809393258250.8,981064529760173.8,-1850049157412864.2,267046313795.7091,47596248500.6047
1052000,-5536539364045914.0,1558290656612250.8,981997985428157.1,-1851809428644376.8,267300401408.8683,47641535021.26831
1053000,-5541802229137914.0,1559771919966250.8,982931441096032.1,-1853569699875717.8,267554489022.02747,47686821541.92871
1054000,-5547065094229914.0,1561253183320250.8,983864896763795.6,-1855329971106888.0,267808576635.18665,47732108062.582535
1055000,-5552327959321914.0,1562734446674250.8,984798352431464.6,-1857090242337888.0,268062664248.34583,47777394583.234245
1056000,-5557590824413914.0,1564215710028250.8,985731808099039.4,-1858850513568638.2,268316751861.51947,47822681103.87939
1057000,-5562853689505914.0,1565696973382250.8,986665263766520.4,-1860610784799219.5,268570839474.70917,47867967624.5214
1058000,-5568116554597914.0,1567178236736250.8,987598719433895.4,-1862371056029632.5,268824927087.89886,47913254145.15891
1059000,-5573379419689914.0,1568659500090250.8,988532175101158.0,-1864131327259878.0,269079014701.08856,47958540665.79127
1060000,-5578642284781914.0,1570140763444250.8,989465630768327.6,-1865891598489878.0,269333102314.27826,48003827186.42115
1061000,-5583905149873914.0,1571622026798250.8,990399086435404.5,-1867651869719707.0,269587189927.46796,48049113707.04389
1062000,-5589168014965914.0,1573103290152250.8,991332542102389.1,-1869412140949370.2,269841277540.65765,48094400227.664696
1063000,-5594430880057914.0,1574584553506250.8,992265997769264.1,-1871172412178868.5,270095365153.84735,48139686748.27932
1064000,-5599693745149914.0,1576065816860250.8,993199453436031.9,-1872932683408118.5,270349452767.03705,48184973268.890594
1065000,-5604956610241914.0,1577547080214250.8,994132909102708.0,-1874692954637202.8,270603540380.22675,48230259789.49759
1066000,-5610219475333914.0,1579028343568250.8,995066364769293.0,-1876453225866123.8,270857627993.41644,48275546310.09938
1067000,-5615482340425914.0,1580509606922250.8,995999820435787.2,-1878213497094873.8,271111715606.60614,48320832830.698746
1068000,-5620745205517914.0,1581990870276250.8,996933276102162.2,-1879973768323382.5,271365803219.79584,48366119351.2911
1069000,-5626008070609914.0,1583472133630250.8,997866731768441.1,-1881734039551729.8,271619890832.98553,48411405871.88169
1070000,-5631270935701914.0,1584953396984250.8,998800187434630.0,-1883494310779916.5,271873978446.17523,48456692392.4658
1071000,-5636533800793914.0,1586434660338250.8,999733643100729.2,-1885254582007916.5,272128066059.36493,48501978913.04704
1072000,-5641796665885914.0,1587915923692250.8,1000667098766729.2,-1887014853235693.5,272382153672.55463,48547265433.62352
1073000,-5647059530977914.0,1589397187046250.8,1001600554432614.2,-1888775124463311.5,272636241285.74432,48592551954.19546
1074000,-5652322396069914.0,1590878450400250.8,1002534010098410.4,-1890535395690771.5,272890328898.93402,48637838474.764305
1075000,-5657585261161914.0,1592359713754250.8,1003467465764118.0,-1892295666918021.5,273144416512.12372,48683124995.32699
