dag,iox,ioy,eux,euy,Mx,My
28610,436678542.2406712,21025532.961031243,468358198.94046515,464422778.2508894,0,0
28620,-399094765.02874815,-66789072.798125625,623534947.9654524,-293218970.3589325,0,0
28630,359878580.22390753,283039400.6325057,-10939552.660458677,-698048035.3659831,0,0
28640,-193374839.9902581,-347036347.97940207,-626929206.823832,-254025713.18208396,0,0
28650,136705970.3694866,426097439.0835693,-412618770.2758281,501904432.3846848,0,0
28660,131739489.90018755,-404737374.81148374,385221618.00258434,528527007.5635117,0,0
28670,-158659053.96643332,383458380.65576005,652021163.1527244,-204022832.26017034,0,0
28680,374877502.0640308,-256047748.1282369,77822788.6342437,-694659937.1637318,0,0
28690,-376024314.30940473,120820882.68273672,-590677228.9113978,-343019274.56966454,0,0
28700,454456050.25187945,-5712857.165199213,-492199066.7713795,430499949.8625997,0,0
28710,-350599818.3767964,-220035067.66597998,291871211.3219378,580579668.6740475,0,0
28720,342267744.4459698,254893852.00823098,667710966.5152363,-109276679.06249702,0,0
28730,-133002026.33714002,-426416423.57007766,165134257.13927916,-678362105.9327981,0,0
28740,44806892.808150426,395214085.2516002,-543166806.1461306,-423764055.98025566,0,0
28750,132305021.01014936,-438493556.2600892,-559158337.2231312,349582012.9523951,0,0
28760,-285441441.2712713,285637495.4638861,190602624.58100614,618640661.5013936,0,0
28770,345558682.4877234,-269463386.86974657,669581750.5231968,-10644071.841098621,0,0
28780,-436597642.3672036,8218697.329629548,249745968.80938178,-649305778.4292197,0,0
28790,403195574.83141094,38889706.81466923,-485754047.41213566,-495187485.04792076,0,0
28800,-377542622.466777,-258836353.7515127,-612325713.7601981,261718079.2547672,0,0
28810,217192323.78239757,332389521.8454828,84210604.41860622,641287154.3196684,0,0
28820,-164717222.82990837,-416494893.7284954,656781005.8689713,89844537.14725617,0,0
28830,-103862978.82112272,412201351.5192792,330350194.4947407,-607682175.7463999,0,0
28840,132127871.49965799,-393947088.6451705,-419728443.9232135,-556460212.4045727,0,0
28850,-357041134.7044817,279951524.5160752,-651130404.2943876,169437601.06962097,0,0
28860,366574973.41386914,-147064996.72383004,-24196370.821474105,647778303.3883197,0,0
28870,-453345063.0123973,35544062.79308995,628770677.2042835,189791473.18391782,0,0
28880,364448406.8819715,195150595.5889856,405529845.0942823,-553770049.0864687,0,0
28890,-359192056.89831495,-231451233.0374808,-346298863.7481911,-606912687.849054,0,0
28900,160785297.08077908,416294604.48282194,-675492874.3346388,75081307.72240296,0,0
28910,-72518479.07161681,-391331131.2723948,-131440365.66816574,638127880.3911921,0,0
28920,-103361170.47816403,446278160.7841674,585485335.3093843,286496921.49538285,0,0
28930,264569339.0266204,-304541375.22616154,473728427.33488035,-488007616.70590097,0,0
28940,-327167048.0704493,292266716.25528806,-266611523.95372406,-645963880.5737125,0,0
28950,434557814.4430585,-37374519.4682464,-685689430.8561941,-19281680.88014569,0,0
28960,-405352743.8464072,-10759826.48656872,-234523949.93519497,613066391.9719739,0,0
28970,393576657.3360223,233528213.824407,527471417.4661051,377099595.2490268,0,0
28980,-239920770.6252275,-316115137.7955071,533251148.9662582,-411083703.9272044,0,0
28990,192042600.83056462,405051100.60817766,-181791669.12853897,-673068899.8763841,0,0
29000,75562211.89922605,-417753597.42084813,-682220902.9841342,-111874831.88888943,0,0
29010,-104923932.71743219,402597891.41415226,-330832049.2955819,573907426.092845,0,0
29020,337673556.71159047,-302620015.6985613,455967379.9749431,458783953.9919586,0,0
29030,-355306911.8636087,172581905.16356957,582308309.5537558,-324037752.2101468,0,0
29040,450270503.75559413,-65245645.54550599,-93001352.6627456,-687689940.2974756,0,0
29050,-376547718.41495395,-169388528.46968123,-665705151.0051317,-201188743.7046366,0,0
29060,374500642.6160525,206901500.5770808,-418251089.6471551,522358283.6210872,0,0
29070,-187822080.22675395,-404355962.29494464,372890587.8114338,529020861.03507715,0,0
29080,99898321.504247,385518348.3632407,619109504.1060556,-228351215.2259657,0,0
29090,73966215.62856306,-452145649.98736334,-1506036.6467162073,-689294091.4870783,0,0
29100,-242443944.1042273,321941693.6294899,-636802467.4376402,-285926850.09371966,0,0
29110,307279730.9556047,-313800966.67890555,-495198753.043219,460322428.341142,0,0
29120,-430569553.66321,66310705.50386839,280718937.8749943,585790425.6270956,0,0
29130,405555009.5530846,-17465481.70153396,642009316.1061532,-126005683.07595992,0,0
29140,-407911507.414979,-207224725.1805356,91258069.51304731,-677381253.5920148,0,0
29150,261449133.9418799,298293208.3149579,-596175448.3395727,-364937668.05040675,0,0
29160,-218561306.83967036,-391815515.9052278,-560580957.2543994,389731942.1950867,0,0
29170,-46967886.427720584,421369822.9879638,182286821.25019068,627734944.1570174,0,0
29180,77174633.84025905,-409369012.9115895,649691265.3252355,-19479928.8875081,0,0
29190,-316859827.19521666,323954833.1424871,183626164.36249167,-651544560.4010243,0,0
29200,342275503.0148182,-197246079.4272117,-544480942.4027244,-437145428.0411491,0,0
29210,-445245098.5946123,94688276.01901245,-613704036.0381606,312430643.1123032,0,0
29220,386841648.21816564,142871023.93895918,80541596.1240164,654209630.6914216,0,0
29230,-388122199.3167875,-181356465.3112459,641359433.9442539,88335930.07048768,0,0
29240,213993258.45941892,390654316.243555,273669836.2761635,-611563054.0209016,0,0
29250,-126812617.39296612,-377803622.03323483,-482390229.2454348,-501487935.2034999,0,0
29260,-44247306.57437267,456070458.86690724,-654170053.0951649,230111866.01021048,0,0
29270,219172555.1906492,-337755099.3935072,-21684726.851858176,665230422.3226748,0,0
29280,-285984929.94767696,333968750.4507959,616893598.8252014,194312890.46524388,0,0
29290,424652145.01625144,-94896974.82594658,359200922.90682435,-557520714.6674513,0,0
29300,-403800483.43234056,45650740.526809685,-410633280.0988619,-556868857.434726,0,0
29310,420485370.7100442,180039958.27226123,-681776605.9451896,144304008.95899498,0,0
29320,-281672202.95005554,-279011330.2585603,-121845808.95308374,661346283.3355998,0,0
29330,244156123.80339164,376845491.5087747,576923220.6260182,295319169.43179965,0,0
29340,18212112.005147427,-423034653.46457416,437830208.4483404,-489936976.97011405,0,0
29350,-49009862.396299794,414227508.3108508,-330062573.67377806,-602131308.9445057,0,0
29360,294691339.0726864,-343863409.73770845,-696434394.7814968,56392267.34484524,0,0
29370,-327544770.97503793,220936181.24051663,-217774168.6840387,643476841.8638493,0,0
29380,438290080.8566939,-123743765.72024292,522793529.6946816,388472649.55828106,0,0
29390,-395282583.7969909,-115723868.49698594,507090933.65648156,-409883128.4257956,0,0
29400,399993179.1332706,154932448.33234894,-241730502.1754981,-636060029.3566504,0,0
29410,-239183525.00541267,-375251309.1192245,-698109287.7817613,-32335418.868914545,0,0
29420,153129876.24859905,368224091.37043864,-307701051.7758412,612753552.172906,0,0
29430,14332996.2088257,-458035450.8600291,456428293.5114524,471353569.69286466,0,0
29440,-194868044.8910933,351905852.5656636,564623117.613009,-319050864.8009937,0,0
29450,263377127.94470283,-352678834.3688785,-146971293.26799616,-657419599.3254791,0,0
29460,-416833587.6396083,123004582.70000061,-686791568.1253778,-120628663.88679326,0,0
29470,400096646.542285,-73660731.8207941,-390221090.0694188,570390258.6803615,0,0
29480,-431244090.56234133,-152091815.60874993,380124484.66050667,542134101.5244256,0,0
29490,300491122.5705164,258364260.79273397,608394334.7132123,-219740234.2258051,0,0
29500,-268713928.3474867,-360206015.80907285,-47473594.68982662,-665034469.1646726,0,0
29510,10572196.44250822,422741713.4542911,-662493145.3792526,-207210008.91127744,0,0
29520,20561385.37236508,-417149404.0896084,-464224194.924731,517594959.2943739,0,0
29530,-271265423.3203652,362259407.89100707,296329645.73513126,599609277.3386962,0,0
29540,311187074.25543123,-243535659.21684885,636913103.1519703,-114749229.19213735,0,0
29550,-429435094.5568489,152285624.91934004,54675492.078242585,-657911363.2904454,0,0
29560,401831643.3373233,88075888.94431184,-625272821.991631,-290713471.336636,0,0
29570,-410058067.56280077,-127749743.07092604,-528814684.0849045,455523799.2085282,0,0
29580,263281898.0153591,358216141.73813576,207448391.948455,643142467.8168783,0,0
29590,-178721559.0661397,-356825959.11744845,649383346.857473,-7174703.740784906,0,0
29600,15647317.221594013,458031991.180853,156997446.97226965,-635394682.7619063,0,0
29610,169648321.69739482,-364326200.408454,-575289117.2108974,-369634902.79063904,0,0
29620,-239556661.87466264,369846540.5946752,-583232475.3104259,385272296.4574628,0,0
29630,407150479.8008988,-150506903.20626277,115706437.33113298,672556327.3625444,0,0
29640,-394460300.0942468,101361143.408295,645760234.0172633,99836512.21447793,0,0
29650,440141392.61446613,123501520.9132863,256700220.73821178,-597331721.9621856,0,0
29660,-317813882.539811,-236453457.4634489,-512878545.64305377,-442304339.5400881,0,0
29670,292126185.274554,341969421.3913849,-626786217.3815894,307896593.5465346,0,0
29680,-39251930.96929813,-420493670.2463532,23079701.74450449,688003493.0312136,0,0
29690,8037769.760070659,418119795.7810441,626696419.5382993,203331005.55543008,0,0
29700,246684926.91998997,-379063100.9283215,350834409.11255044,-544211227.3536114,0,0
29710,-293282748.14973664,264933321.54319456,-438653632.45600873,-506892215.88141215,0,0
29720,418718061.46597844,-180189612.68691888,-658804816.5547732,224457439.0133354,0,0
29730,-406458873.41947347,-60058347.79936331,-68719341.44442782,689844459.3654994,0,0
29740,418269625.1321194,99932060.47571556,593400151.0213932,300736212.5398199,0,0
29750,-286182216.74157494,-339625273.56780267,436513325.5356651,-477233702.504637,0,0
29760,203462702.0815566,343664257.5752231,-353608805.5664645,-561461473.4904885,0,0
29770,-45563951.111417726,-456059983.4347794,-678612121.8162987,136080049.9521345,0,0
29780,-143635766.27593064,374956715.32139736,-158213305.33179253,678549465.7731714,0,0
29790,214629267.41706944,-385394117.5189844,547447807.5446715,389963714.0362617,0,0
29800,-395647864.880952,177280003.98291233,511158107.3886388,-398282065.92311054,0,0
29810,386917471.42895454,-128619210.11083233,-259214284.48437315,-604073913.8961431,0,0
29820,-447139087.80003375,-94393093.66570711,-685529035.7820374,44022853.46442968,0,0
29830,333555773.2380615,213386584.613989,-244105735.358679,654631796.0811672,0,0
29840,-314289421.2514563,-322215060.96335185,490596270.01570666,469427422.24971783,0,0
29850,67694405.4510414,416302235.51632303,572713922.3292688,-309787276.36492383,0,0
29860,-36653938.21991901,-417132903.10434496,-157470816.69714037,-632949447.4438356,0,0
29870,-221057766.2925908,394201726.10161805,-678907105.0506053,-50253309.26017103,0,0
29880,273919707.6662862,-285023881.87529325,-325215017.14730245,618613644.3513709,0,0
29890,-406185012.3911017,207334276.7308717,424628760.5515915,537995834.6859407,0,0
29900,409143404.91615695,31804325.541192316,619787819.140816,-214515704.1345271,0,0
29910,-424589090.80171204,-71605960.04724488,-50896369.644601166,-646661021.9028229,0,0
29920,307783617.25670326,319562090.7551238,-658196514.701244,-145026741.27230808,0,0
29930,-227232521.9303293,-328802571.6167223,-400407084.73881406,571022569.8065252,0,0
29940,75287500.61061898,452127869.3589237,351250566.41171926,594905709.5747972,0,0
29950,116956644.80157197,-383746592.99265504,651682700.2968416,-115328021.92103188,0,0
29960,-188705600.63330498,399251079.03329575,57575120.50482408,-644329959.7912205,0,0
29970,382379038.9356891,-203203210.12441134,-623048000.539984,-238282031.29275334,0,0
29980,-377503276.0162412,155304345.69993013,-468535319.37097263,512415479.4041815,0,0
29990,452207240.4481462,64892811.31713321,272036243.4216965,639662753.4644177,0,0
30000,-347639805.86544937,-189276988.6085628,668333729.3388913,-14962543.707567215,0,0
30010,335105675.63831854,301028953.01405776,164781427.01017457,-625774722.7188976,0,0
30020,-95767970.09869838,-410188125.23750985,-573441362.8582577,-327720307.8283278,0,0
30030,65153442.33988329,414192082.387087,-528395010.3648883,443426757.40305007,0,0
30040,194496458.13063073,-407609807.61830604,188420923.39844817,671948193.3915915,0,0
30050,-253193013.04120845,303708475.70676273,670178208.7432549,84119645.86625928,0,0
30060,391889883.4392488,-233601480.71821553,267576588.8528539,-591570032.9226685,0,0
30070,-409873566.17024904,-3448092.5697637796,-509823000.4463659,-410829117.5911854,0,0
30080,428986346.3326021,42900269.3506053,-578699930.3873376,364836447.1839201,0,0
30090,-327990985.58215564,-298116542.92836237,101724901.23571771,691542803.0056467,0,0
30100,249914999.28172284,312312720.2849854,657999012.2071356,179814262.77487856,0,0
30110,-104689399.47763358,-446252591.6997612,363080861.2061607,-542995730.4489855,0,0
30120,-89740502.10917503,390653909.20810133,-433223528.15421355,-485020446.7283269,0,0
30130,161900738.6579422,-411354510.8247613,-618089289.051412,277652357.0283616,0,0
30140,-367405320.5565935,228159654.7066792,13200704.609274521,698274411.2527963,0,0
30150,366261736.2986835,-181288762.84329465,632776292.1918194,270385207.82428384,0,0
30160,-455324300.76917154,-35128661.43116528,448881015.47084594,-481887604.96724427,0,0
30170,359997094.8443181,164243144.39552882,-345319462.1142775,-547828919.9087651,0,0
30180,-354482926.589942,-278503398.7731892,-645173372.2583842,183196065.77733338,0,0
30190,123342622.86152732,402180977.8148236,-75906786.89772038,691991696.1985425,0,0
30200,-93403214.37783198,-409309796.3943657,595569526.5146332,354426314.46977144,0,0
30210,-167117629.58639613,419229448.2640162,523143373.48211616,-410430284.73217595,0,0
30220,231204400.01384014,-320895144.665209,-248407011.7116951,-597140382.048522,0,0
30230,-375894278.16681397,258876916.8547158,-658623847.616883,83177243.72933099,0,0
30240,408646952.7442547,-24875526.19378619,-164295438.71123838,672565661.6907637,0,0
30250,-431440041.0180301,-13945494.64998871,547439115.6605922,430794494.9564802,0,0
30260,346715386.1833759,275384750.27766097,584630963.3555083,-330942736.303189,0,0
30270,-271399438.121949,-294274398.6525584,-145275045.808307,-631402869.6534432,0,0
30280,133642477.26199329,438459520.38973665,-657308184.4488461,-20265016.612855382,0,0
30290,62119537.59436034,-395645833.9167169,-250544304.0152131,639919665.379297,0,0
30300,-134333661.7297103,421649342.4226879,489407578.0551511,498532325.98339164,0,0
30310,350795783.9447957,-252036813.3936835,632642416.5988468,-245698558.2439736,0,0
30320,-353245558.4157424,206448078.0757513,-38994016.097552955,-649768599.5555944,0,0
30330,456477201.11370647,5229786.13489335,-640455994.0828896,-124577824.0121582,0,0
30340,-370567200.44391435,-138408076.18690306,-333064670.4848582,594088107.3047024,0,0
30350,372335490.58567166,254736572.2227154,422455574.2625373,556793314.2266278,0,0
30360,-150290614.82033098,-392319230.6654938,666904061.9528193,-156804216.1204066,0,0
30370,121271414.76727879,402507541.87226117,67334762.12165478,-652132529.7458416,0,0
30380,139041509.94891155,-429010588.27590764,-607830068.6489211,-226886254.52320805,0,0
30390,-208061777.28668538,336499286.2888641,-410074998.1831142,535301756.8165805,0,0
30400,358267196.6901679,-283050601.4936396,347546387.2638871,604778858.9594816,0,0
