uur,vx_c,vx_b,vx_ster
67,40427.17473002775,-33448.11418973108,347.6133689705615
68,37522.693582223284,-36499.212879736246,370.8709726995491
69,33576.10193710766,-38790.525111457675,391.58953724303177
70,28717.362049152634,-40291.78624929162,409.3519999973982
71,23015.068287145816,-40997.7082596161,424.0009468162539
72,16492.66762073183,-40925.70923651986,435.59540206558637
73,9140.614438014978,-40112.57640036477,444.3688501015785
74,928.3452872723337,-38610.538402426995,450.6841218516066
75,-8178.251619499846,-36483.18938189762,454.97728769620664
76,-18183.425263046804,-33801.61966132224,457.67339187065494
77,-28991.160604795543,-30640.995597736353,459.0366716204641
78,-40256.359562152305,-27077.718177390285,458.8796943168874
79,-51089.35313022315,-23187.190985376747,456.0058451914884
80,-59569.86466675292,-19042.14709131318,447.30402417984664
81,-62355.26528635867,-14711.418444060095,427.01966547423683
82,-55666.99496149689,-10258.998003358249,388.5666357125294
83,-38962.501380160626,-5743.416543157305,331.28883162627017
84,-17318.6371231651,-1218.421518070404,264.85538377093025
85,2824.4332704427616,3263.3350423505826,201.44078762547556
86,18293.485420707082,7648.628182672256,147.2038238567429
87,28878.851460953112,11888.979793123566,102.81529779297162
88,35472.54741491328,15941.964400222018,66.88072809215818
89,39048.28947485186,19768.426265699785,37.83591788947008
90,40367.87715508161,23330.882187966286,14.497294126037968
91,39964.778116234476,26593.033262636443,-3.9049834100707415
92,38193.34029526003,29519.60642055315,-17.816761532523515
93,35278.31959110705,32076.292437091408,-27.45078066355896
94,31351.3459176835,34229.76014331047,-32.85394403660458
95,26475.113565301286,35947.7721343704,-33.95256558286551
96,20658.75011591521,37199.4332987144,-30.582144505702033
97,13867.862964351607,37955.602950646324,-22.50829392545748
98,6033.01950760649,38189.499765689514,-9.445915205894826
99,-2937.6659044390017,37877.5254905024,8.912777391321798
100,-13130.484897540757,37000.32656821013,32.84035172906299
101,-24557.41433032592,35544.10029251376,62.4398797215633
102,-36991.68127760024,33502.13263206314,97.3329537005201
103,-49604.626866967104,30876.5292456662,135.98047793333427
104,-60307.361732757396,27680.072577677984,174.45882225268068
105,-65149.95953697262,23938.10815748108,205.34181360138118
106,-59607.816320448655,19690.320727684397,220.06032698292287
107,-43301.97767626592,14992.173059949448,217.59066841702352
108,-22069.788571511093,9915.682379398419,208.26502573053887
109,-2334.333641567926,4549.2849575287455,203.39840514969876
110,13097.936343381241,-1003.3128781997684,207.5528357677174
111,24102.04690581782,-6625.4285444156185,220.27378482132826
112,31456.964098465352,-12190.948865440705,239.38593468549234
113,35997.34312927548,-17569.057023144265,262.58376010018765
114,38380.44877302225,-22629.856639257625,287.8939654485716
115,39072.55623148436,-27250.426219676687,313.73607249256133
116,38387.04006429089,-31320.720230471008,338.88687686251876
117,36523.26343235407,-34748.71110663867,362.438975210741
118,33595.3508940972,-37464.251714884034,383.7704216973188
119,29650.956847286743,-39421.31519770348,402.5232938565922
120,24682.36175212827,-40598.498990948574,418.58620667426254
121,18632.363005566967,-40997.91046893798,432.07691917965985
122,11397.743999548706,-40642.736109597885,443.3216768662033
123,2834.9994796989067,-39573.90500959284,452.8250819671647
124,-7221.116208602134,-37846.28445524565,461.2135923048743
125,-18900.069346180862,-35524.80273892746,469.10679121889166
126,-32135.521501626965,-32680.805574501806,476.8011701000348
127,-46266.66732198223,-29388.840771246152,483.5167548534455
128,-59220.626135602164,-25723.947581677578,485.87481919399687
129,-66577.31280388153,-21759.414300906155,476.16182339270404
130,-62838.236902831195,-17564.923301976094,444.65618933604003
131,-47244.877133748596,-13205.374274355878,390.3412860636179
132,-26254.550781310307,-8741.995661825906,325.47354499634093
133,-6669.819341575603,-4235.998310960884,262.945379259747
134,8759.324513312096,253.2217005194916,208.172015950863
135,19976.95258077676,4673.490520667288,161.56269692455115
136,27747.186794512767,8978.736406660628,121.97997479360968
137,32853.94607520478,13126.304334055683,88.22987571600483
138,35902.417213040586,17075.866129108857,59.43406972154074
139,37315.93646231555,20789.049356270367,35.0377941155801
140,37373.93951819196,24229.207472763963,14.741282587385317
141,36247.59725439352,27361.215681938334,-1.564692701559725
142,34024.76839052459,30151.30117713997,-13.843798153940895
143,30724.836460092883,32566.935186061026,-21.940841097668525
144,26305.48093101979,34576.81368672498,-25.59413186218346
145,20663.341872705118,36150.95195692341,-24.437263267605683
146,13630.961643626073,37260.91730669515,-17.99484179102126
147,4975.195401284711,37880.22336731682,-5.681873066027606
148,-5588.214929899033,37984.90667513169,13.166002878645408
149,-18321.55491969169,37554.301045385364,39.15331230714383
150,-33219.345714467745,36572.01790468801,72.36614234431445
151,-49335.89616534457,35027.13368838715,111.126240682656
152,-63439.583641798825,32915.580549839826,149.50347328253497
153,-69195.8344688485,30241.72598941149,175.8012603117503
154,-61419.67019677143,27020.074983379593,180.38156468435022
155,-43363.15732147078,23276.923302640145,169.08173509844002
156,-23086.07278935927,19051.80901453332,156.5192275169979
157,-5506.651233614048,14398.720822602572,151.4386481605394
158,8185.970100350485,9386.890288127572,155.62458064922308
159,18363.187219672036,4100.873149351233,167.896515565173
160,25714.081125934343,-1360.338317514198,186.40390882953423
161,30845.83612333177,-6885.347134709688,209.37430363300444
162,34209.9650927936,-12353.592906360198,235.26827698319775
163,36117.969293708054,-17639.72048230675,262.7762266385839
164,36770.78935342434,-22618.82255314184,290.79487781569264
165,36282.603570421525,-27172.139665664483,318.4168890359712
166,34695.790804131626,-31192.685957342324,344.9363005771914
167,31987.657358364526,-34590.235293023885,369.86540343134504
168,28069.873371494537,-37295.166142107606,392.95834257691456
169,22781.360619612162,-39260.81509372338,414.2380329765284
170,15876.10811614283,-40464.195553089514,434.0228262595298
171,7011.703200688224,-40905.153746008786,452.9426880259137
172,-4240.001744373993,-40604.21349921208,471.90689668835944
173,-18289.1906468307,-39599.4722845696,491.8947704322
174,-35124.7095422663,-37942.93977352419,513.1909940143778
175,-53163.41898047986,-35696.659129270076,533.2428787476052
176,-67251.05183061745,-32928.85243496614,542.9544803684751
177,-69312.43292206965,-29710.401500257143,527.8639234815116
178,-57040.87680602135,-26113.034289427047,484.14228177738465
179,-37783.675046362856,-22211.0699631769,425.76252042071934
180,-18956.688299051533,-18079.384086826773,366.82720310523274
181,-3405.1353691342665,-13785.530168929672,312.9748779362981
182,8657.98328595679,-9390.187124372016,264.95409452200886
183,17784.026836046563,-4949.979502290173,222.0813363819438
184,24575.342540026595,-518.06215110222,183.55878251450702
185,29508.516641755286,3855.9017951299347,148.7998243587465
186,32921.85530021359,8125.65061674988,117.45266113761846
187,35038.59973910951,12248.084871418698,89.35893124358768
188,35990.08606992274,16182.943306158308,64.51294411979356
189,35830.93227582218,19892.447057023684,43.03578757668409
190,34545.38262252177,23340.94952731064,25.165693519415953
191,32044.96161289566,26494.619439736667,11.26422045729842
192,28157.09557304136,29321.179180575615,1.8387529352012706
193,22604.089830872268,31789.71779127195,-2.417668074047504
194,14974.161360897371,33870.59637748872,-0.5724199867274071
195,4698.641262959281,35535.46228641628,8.588620806126603
196,-8902.817468284944,36757.38687221785,26.476978702150596
197,-26291.99952506886,37511.14090952381,54.09152085246009
198,-46519.18550619064,37773.6232811155,89.81804099706574
199,-64649.95371647274,37524.46111344264,124.68482451388212
200,-71408.0149575474,36746.79121253337,141.70001384832264
201,-62752.53243310218,35428.20883341182,133.49148997000083
202,-45567.35793832916,33561.90697290307,112.78215091355469
203,-27561.01615760946,31148.078255311986,93.77320936467699
204,-11975.857919869191,28195.525990305156,82.38677366652645
205,650.3495184521998,24723.362862326383,79.50146840928035
206,10652.452225838017,20762.6817383154,84.31788813494896
207,18503.222716024124,16358.052953687597,95.7034121431027
208,24605.786586652463,11568.655262520715,112.56800455167034
209,29258.272845572545,6468.810649910985,133.92620454319058
210,32662.924348998164,1147.6825293134125,158.8821123311107
211,34940.950887260675,-4292.0742795965925,186.60994655934024
212,36142.66111836053,-9736.845843927382,216.35023857586546
213,36250.25774340593,-15065.780901766395,247.4265250008647
214,35172.11531077353,-20155.54547537153,279.28379435394356
215,32726.74465596063,-24885.779263729637,311.55005384624803
216,28613.51139011184,-29144.775020750563,344.12360944461847
217,22367.336256608556,-32834.81926321918,377.28787047645415
218,13302.757991830837,-35876.64115634254,411.84051903479525
219,495.2482224264095,-38212.519941220315,449.146172704334
220,-16984.555508319372,-39807.77748336343,490.713588342898
221,-38878.04991158325,-40650.59941640712,535.9969736648796
222,-60539.08523247535,-40750.44387419405,576.4916755838772
223,-71336.76999259295,-40136.21592108552,592.780761153943
224,-65550.3913623814,-38855.67382889549,574.604556711696
225,-50094.14217804474,-36968.02296664737,535.0493774682482
226,-33062.52760866175,-34534.76115304306,489.3896241187002
227,-17881.079315105504,-31622.25529685452,444.32606108208194
228,-5226.284153202627,-28300.690328758894,401.5169637951439
229,5117.203249631115,-24640.97011266649,360.9816970851189
230,13531.871481314141,-20712.53943957111,322.423114682494
231,20358.282277622784,-16582.010394420817,285.60469258285326
232,25852.738872453876,-12312.332619882523,250.42365217507415
233,30189.484705489234,-7962.364807955357,216.90439446176953
234,33470.04340567753,-3586.7494690049116,185.18055692599933
235,35728.88416577612,763.9889681941941,155.48515126044845
236,36931.94669985481,5043.19019754268,128.15477145326565
237,36965.701462489145,9207.704312556038,103.65182539801755
238,35613.283244041624,13217.483974034058,82.61090033649035
239,32512.134000243943,17035.159006092745,65.91929919015695
240,27086.565444020292,20625.622207687244,54.84371941180127
241,18458.148557623528,23955.648409973885,51.19758885795252
242,5398.077829936463,26993.56245692171,57.43077944981655
243,-13353.563342116968,29708.96522605518,76.04299401657954
244,-37345.196127177056,32072.519479941817,106.37440927299427
245,-60271.74174683576,34055.79203056212,136.9752885005125
246,-70465.68133511233,35631.17264911145,146.5111961551028
247,-64857.29596705098,36771.98339953953,129.48298727987694
248,-51135.993283140066,37452.85865491145,100.20664953216149
249,-35976.69467304502,37650.26767145632,71.11829181477022
250,-22075.08717931709,37343.15278765861,47.30808641996556
251,-10056.545064336835,36513.76154319712,30.032421523015714
252,155.64909613267264,35148.71090591435,19.228493892546005
253,8804.10323702019,33240.287939128444,14.494583504064245
254,16126.196169578761,30787.97065744371,15.396402227089393
255,22308.589514201383,27800.1257983373,21.540938063888806
256,27479.674952238074,24295.80239328981,32.57984435283059
257,31710.38394328666,20306.49371176435,48.1976074085667
258,35013.18862462357,15877.690481486896,68.1042717255553
259,37334.78796367624,11070.003173932226,92.04232867605296
260,38538.54524578869,5959.601852390951,119.81649265483631
261,38370.80260623109,637.7224331256448,151.35866153380547
262,36401.43994575373,-4790.968447799203,186.84702841999538
263,31925.411343160973,-10211.26403766797,226.90445738813543
264,23821.522557930366,-15501.53980678141,272.8828679329367
265,10453.59829951018,-20538.93351121737,327.07572722963533
266,-9877.046095711292,-25205.324081573523,391.91949606563537
267,-36269.741369878175,-29393.878373772714,465.127779252352
268,-59908.45553152548,-33014.330008103076,529.9279830433671
269,-68584.32468001572,-35989.66732791964,563.3742804503879
270,-62668.17732210799,-38259.89416308211,565.7977871626892
271,-50284.59360745782,-39793.319764040396,551.9814083297102
272,-36777.76027023743,-40582.43874132987,531.7273349031625
273,-24162.34355263538,-40640.09554293535,508.8228107409598
274,-12938.329088663942,-39996.77877756651,484.36795152739535
275,-3089.5122297737635,-38697.45935943268,458.596827384239
276,5536.429470324552,-36798.09758765338,431.5572168730844
277,13100.108975043424,-34362.18318514407,403.32581271971077
278,19731.097226069607,-31457.587106549377,374.0622127348958
279,25516.887946019455,-28153.891741708874,344.01358274990616
280,30498.581444768777,-24520.27075525796,313.5101660343526
281,34664.766024720935,-20623.91875472742,282.96734033531243
282,37938.681678555,-16528.984242340604,252.90300543588333
283,40153.320286792,-12295.933464365826,223.9797256098925
284,41006.04926013094,-7981.262894898835,197.086644570122
285,39978.92352008167,-3637.4791854075747,173.48618662875262
286,36206.21271091018,686.7265824182668,155.05914992245644
287,28289.519658366455,4946.171187866023,144.64714182181206
288,14215.620392394703,9098.783477118053,146.20627499138988
289,-7800.952428159304,13105.148425945259,163.25745030706318
290,-35521.98090535724,16928.009655954265,191.89558017242933
291,-58200.17244403807,20531.791109067195,212.52842266527168
292,-65900.93145218595,23882.301592653035,207.05293788740678
293,-61163.907671363246,26946.6264461435,180.34139833707155
294,-50861.245446706394,29692.93977558043,145.24196320161656
295,-39177.42394829063,32090.272556941018,109.6459537016297
296,-27814.91395851573,34108.39733470554,76.86743603477001
297,-17311.495215041272,35717.86740845273,48.07004374787244
298,-7759.757288386079,36890.207417897574,23.591482326401003
299,895.4838820960103,37598.26247389957,3.489446504075751
300,8743.570083015586,37816.72574610188,-12.25214778851258
301,15865.39799117441,37522.869454821695,-23.64896114490111
302,22316.41917152087,36697.5012705151,-30.69052246196869
303,28116.97659328294,35326.15800037157,-33.329430263782086
304,33241.51309285791,33400.531169631075,-31.46983662394941
305,37600.73708127036,30920.09370944471,-24.944135628413132
306,41009.55348641715,27893.861966239147,-13.464219593004813
307,43128.96704393032,24342.181478027138,3.4750791112016373
308,43361.91188608565,20298.36859830145,26.77827936470812
309,40675.31960984276,15809.979098268093,58.06963153193688
310,33350.08785590112,10939.456264294102,100.14997688988618
311,18911.535717760045,5764.24957740596,157.12418149364046
312,-4496.030557905873,378.2652595854843,231.86009529831176
313,-33065.80276348222,-5104.835595034858,316.6769214542659
314,-54747.05692476336,-10562.233261000634,388.6513541994265
315,-62138.10815579064,-15873.237728743708,433.4380711508053
316,-58877.586485762615,-20916.67749054956,457.0298255668712
317,-50644.963431889635,-25574.41364326577,469.19725649436174
318,-40769.78423836801,-29737.89392793711,475.4377130915954
319,-30719.241255385467,-33313.87714987856,477.9071653226419
320,-21052.752305679183,-36228.70020120572,477.2039809752409
321,-11945.33691741605,-38430.90095577455,473.3485979916879
322,-3420.5648550191345,-39892.137044069896,466.2181057132999
323,4550.444693340809,-40606.51141847972,455.72468487195994
324,12006.258910137796,-40588.57854243247,441.8826959314845
325,18974.75346283104,-39870.41202961974,424.8290142421841
326,25460.11966303472,-38498.149188782256,404.82668889458915
327,31429.43295320104,-36528.397616794486,382.26860017954414
328,36792.69693645246,-34024.81447153246,357.69415126612574
329,41368.6635480381,-31055.074561626465,331.8344481001374
330,44823.787278907854,-27688.34955363465,305.7099773258383
331,46562.89446246882,-23993.3411286562,280.8204963862692
332,45541.97342489684,-20036.852421863456,259.4815688155193
333,40002.99215654673,-15882.845661478426,245.3076110307943
334,27376.92695686908,-11591.916596639734,243.3874698509115
335,5540.027658269035,-7221.108363287328,257.96876142890676
336,-22598.874001954824,-2823.961626516637,284.00641498512545
337,-46333.59107155983,1549.3681164891696,302.0694864778824
338,-57650.2055996174,5852.030745749406,297.66792456455295
339,-58271.59493397197,10040.2410988776,274.2329605649571
340,-52996.7830579209,14072.81222396432,240.84813271312225
341,-45143.99809324706,17910.6774815162,203.85628701635815
342,-36394.35767112806,21516.50396157791,166.57384877592085
343,-27504.821494302436,24854.390340795748,130.60615415496179
344,-18790.429736316117,27889.63271593487,96.73731032415475
345,-10366.300606542334,30588.55631601708,65.37704436319487
346,-2260.9608905817777,32918.42380032486,36.77004394269503
347,5530.19533767511,34847.43915536278,11.094427875512036
348,13017.782876686648,36344.870318403424,-11.489000022874649
349,20201.571416287952,37381.31449719485,-30.807255927747452
350,27055.153678952276,37929.12867664254,-46.649454839099064
351,33505.4099341675,37963.04440810872,-58.73258366749937
352,39398.53660938665,37460.980762603205,-66.64368272421801
353,44439.20143456002,36405.064657180126,-69.73373202311355
354,48079.54366988389,34782.87869673947,-66.92046638591057
355,49323.594185079455,32589.046665030437,-56.337339956286385
356,46434.75238982409,29827.59255044672,-34.80842040974234
357,36761.23469649549,26515.672658130665,2.451305291208385
358,17770.677348298177,22685.556143616122,59.91813415458998
359,-8870.651795659625,18379.536272901536,134.27388899895954
360,-34176.916411406746,13650.368744405954,208.65326829418666
361,-49679.953051307515,8567.8401160647,267.04479064611866
362,-54918.14721156279,3219.8696788873312,308.0819861748069
363,-53430.657131635664,-2289.595465023278,337.6754261034771
364,-48336.77897341803,-7843.740456163166,360.8866007318001
365,-41492.10421620011,-13317.031261182743,380.39755386489367
366,-33868.07366409522,-18580.345444495204,397.24029240131506
367,-25948.90298252087,-23506.80727955467,411.5623352186143
368,-17968.20394930852,-27977.84178042115,423.09819897497954
369,-10033.488204983147,-31888.859220573828,431.43214773839867
370,-2190.502953864104,-35153.993414902354,436.1445344871636
371,5542.176382118414,-37709.43752203475,436.8951125219641
372,13152.195960164878,-39515.1212644179,433.4714778392563
373,20617.093972733557,-40554.70600449453,425.819126119081
374,27886.192769822796,-40834.08767576549,414.0660290304321
375,34853.92266068645,-40378.75188526386,398.55626059364414
376,41314.45630953673,-39230.4010887234,379.91378521633993
377,46880.43149976502,-37443.273019542146,359.1705980781392
378,50837.95856802936,-35080.51095512915,338.0125601635613
379,51908.55774118669,-32210.855300493386,319.1985932917965
380,47968.726355241524,-28905.826120461945,307.06082000218044
381,36194.391012130305,-25237.472902305155,307.2252157302531
382,15067.236964087344,-21276.681590907287,322.90517091883163
383,-11345.527244628702,-17091.942860744326,347.00913653686587
384,-33935.71466438797,-12748.457541699321,363.13865460057565
385,-47205.84342426936,-8307.599333325932,361.5252431221658
386,-51980.435926111255,-3826.806097376645,344.02511108192436
387,-51184.84268022249,640.2471715857791,316.34299246728204
388,-47191.11319184079,5043.372702176946,283.1437423429059
389,-41450.45707264566,9335.557180135846,247.37701126892324
390,-34770.530845342466,13472.62642721452,210.79009210436737
391,-27585.309441391903,17412.897424934326,174.42717896858844
392,-20123.178348760102,21116.832191315185,138.94109497682362
393,-12501.031762601397,24546.712175193494,104.76857151191483
394,-4776.290050090374,27666.354026140925,72.22775435613461
395,3022.946911286862,30440.887884424992,41.57505999171253
396,10877.866186248979,32836.61850021787,13.042900882906377
397,18761.4922152617,34820.988594698814,-13.12795005987115
398,26617.307773075958,36362.66405404744,-36.64947028548518
399,34325.62940179354,37431.76401695338,-57.12578735451372
400,41644.14944964138,38000.27306860007,-73.9460514678275
401,48099.33593275013,38042.72143456758,-86.08834028705948
402,52794.763315805656,37537.35134764682,-91.77336884310162
403,54123.20771933673,36468.093361448526,-87.9456464871395
404,49561.94600750203,34826.467785099856,-69.90749091844249
405,36375.29610332375,32609.753133126338,-32.60265377005851
406,14520.16567461664,29819.249068115263,24.040631673073534
407,-10367.970125360403,26466.18340854421,89.57355703365496
408,-30612.99247223267,22576.524994914616,149.70107809254134
409,-42922.90952126033,18192.331996638302,198.1111303641625
410,-48277.577336735056,13372.552333363918,236.26306632264118
411,-48826.75458277243,8193.519175833837,267.66966007061984
412,-46341.27141689748,2748.651588979381,295.04526617651703
413,-41982.966661139995,-2852.9978504661376,319.89047098538305
414,-36456.09992993563,-8489.543051406625,342.7874900747824
415,-30175.401856197237,-14030.430679803438,363.7342384890605
416,-23381.78887537014,-19341.78834680587,382.3889135358392
417,-16213.288178655506,-24292.562917872576,398.23669295684084
418,-8747.681274743634,-28760.88795051992,410.7056715991025
419,-1029.2442448887723,-32640.033034186563,419.2510437711178
420,6912.241354025909,-35843.31380722714,423.41894529129775
421,15044.262861929441,-38307.480617506255,422.8980777518264
422,23310.414050755273,-39994.32614830964,417.56813353185584
423,31597.628962582097,-40890.50614104527,407.5591126976838
424,39679.34352672231,-41005.79645005794,393.34581417936255
425,47113.82900126529,-40370.17087121417,375.91799863408266
426,53068.845611509736,-39030.15778307695,357.082067967934
427,56062.6376759122,-37044.924038492616,339.915278291625
428,53763.44070327307,-34482.46259368832,329.1127580426031
429,43488.99519906029,-31416.1513419084,330.0469979935716
430,24510.649160634322,-27921.825179042655,344.5055423028035
431,920.1978052361119,-24075.390982325713,365.39506726025246
432,-20362.17772658598,-19950.983826196916,380.4007748412159
433,-35192.82481037478,-15619.701844203342,382.30557657186455
434,-43421.88866625416,-11148.886537371343,371.2285916412218
435,-46601.086658563916,-6601.799367108343,350.4000054848159
436,-46323.85440600343,-2037.5581091039357,323.10254758359997
437,-43755.00633315417,2488.745827065535,291.80561699421
438,-39653.697817214284,6925.799622903488,258.2090424220221
439,-34493.000992014655,11225.732853115707,223.46536420482846
440,-28561.33775918055,15343.73117193668,188.368983765026
441,-22030.989643937737,19237.634373969522,153.48474647168104
442,-15001.634763640075,22867.54884469705,119.23042949523781
443,-7528.356508421365,26195.499881254316,85.93038603668982
444,358.6188293590458,29185.145510566108,53.85358988669815
445,8636.762376216133,31801.57076419308,23.246458130627257
446,17270.967207604062,34011.18020792384,-5.629162188196336
447,26182.34456729122,35781.70768446305,-32.43856076440164
448,35193.044930316944,37082.36935176696,-56.67339938451461
449,43924.585861900756,37884.21309735739,-77.46643974706701
450,51616.29974060858,38160.805238194785,-93.26107795670951
451,56844.55776519592,37889.57557482752,-101.3019309771249
452,57272.2776637319,37053.81388757242,-97.18504158654679
453,50057.26519053168,35642.48146767418,-75.60910899500202
454,33972.55162687835,33646.75841726202,-34.26177866685955
455,12143.643573970767,31063.400507492497,21.11749203679601
456,-9263.189312932096,27900.98383840136,79.11751055826183
457,-25825.038074760167,24181.95123132071,131.45770646010004
458,-36556.19017464144,19943.748989078988,176.10221749412003
459,-42351.621390292836,15240.15017396441,214.3843812339894
460,-44481.292429611596,10142.240399351302,248.22681101076378
461,-44001.50046841279,4738.606875084946,279.05574850328594
462,-41662.47731661094,-865.5929437832374,307.63628664084695
463,-37964.878480741274,-6550.901993527629,334.18977214631764
464,-33233.086182498475,-12187.253528422141,358.55051600369626
465,-27672.646150797736,-17638.97465122123,380.30098096168354
466,-21409.989693681877,-22770.786949469366,398.8801829032894
467,-14519.309568134475,-27454.293632655183,413.67127929319105
468,-7041.739353359788,-31574.314028484485,424.0740816220155
469,998.6422032995188,-35034.40285816138,429.56693373567356
470,9577.387712439646,-37760.98810018425,429.7630975490667
471,18644.765531757483,-39705.759742184884,424.4706772142983
472,28083.60894714368,-40846.19660228527,413.77337046562076
473,37633.42582903782,-41184.3711457719,398.16327622928816
474,46755.35118410841,-40744.370575119894,378.77457365680266
475,54413.57556409477,-39568.785244920604,357.7656140471777
476,58813.04818560352,-37714.73755704391,338.77887629821635
477,57394.74850278866,-35249.871505750394,326.9261420467248
478,47859.91684612605,-32248.61970957311,326.87952414869756
479,30552.342202770094,-28788.939327943743,338.46313476931215
480,9647.929063242445,-24949.60515724867,354.44551683918
481,-9645.298109793726,-20808.109538517037,365.686087902076
482,-24424.342457930645,-16439.187868056077,367.2749153975004
483,-34293.052609439634,-11913.901203298605,358.8991660301581
484,-40017.442760280435,-7299.150289137121,342.3627879619319
485,-42564.04827317565,-2657.507699599234,319.813772417251
486,-42741.26035898767,1952.717504537899,293.0837208453856
487,-41139.28939958088,6477.250942703293,263.5785750999117
488,-38163.88500879955,10865.517672900329,232.3427114376035
489,-34084.03997831483,15070.24946659055,200.1491360719669
490,-29071.51428343712,19047.075197426286,167.57470894001932
491,-23229.50717366617,22754.12749966746,135.05527819523186
492,-16612.985005975534,26151.69282319839,102.92518638408956
493,-9244.118171635851,29201.927617537818,71.44737741808365
494,-1126.5866816003154,31868.660494403284,40.840914547076316
495,7736.404902648718,34117.2984652879,11.314721709616947
496,17312.658757431294,35914.85424009481,-16.87828292199347
497,27486.179678664637,37230.11102760807,-43.34118189929433
498,37952.337615283526,38033.9439841986,-67.34179033257828
499,48025.780783029404,38299.83923434855,-87.46179712695942
500,56337.37791018655,38004.75823069153,-101.04347796003672
501,60544.71335180672,37130.830327594114,-103.66623897159025
502,57656.06807491452,35668.23732860776,-89.76045481145763
503,45949.47859269095,33615.324485256104,-56.14383340713733
504,27509.516254445258,30974.098343562437,-6.668807589666798
505,7406.992511107255,27754.434983575302,49.26409529051081
506,-10093.317705177597,23980.327849863676,103.65655383551132
507,-23303.849688811904,19691.519024848236,153.16612553935175
508,-32307.27669237352,14944.277909034789,197.61489468652616
509,-37819.819881778145,9812.013556072692,237.8916177404908
510,-40601.25592415866,4385.205257418298,274.8651166711275
511,-41266.92327507753,-1229.7319324938026,309.04457352341575
512,-40266.90961978669,-6912.863198195622,340.55536399876496
513,-37913.64896036132,-12534.48956895397,369.2119438403064
514,-34415.11258757179,-17960.118059744465,394.60816938586333
515,-29902.02970377845,-23056.324647678965,416.20185811268186
516,-24448.037967229353,-27697.014193354884,433.3886527207124
517,-18084.6430894832,-31769.472411344832,445.56510088469463
518,-10813.73309082309,-35179.594464551905,452.18239741746856
519,-2621.2273742994257,-37855.77301572969,452.7943498507373
520,6502.650031253368,-39751.117045620245,447.1077521009259
521,16526.865707115263,-40843.908775014796,435.05232318163934
522,27309.514295626606,-41136.4366879641,416.90294310474474
523,38465.49955584486,-40652.52179259005,393.50892208992894
524,49138.15711241853,-39434.155558850165,366.69503615656527
525,57690.580069098796,-37537.68894699625,339.80786923125925
526,61564.28553474841,-35029.967696856525,317.9535275586269
527,58008.41477871129,-31984.720192973196,306.6329475116627
528,46164.210924311104,-28479.391014805704,307.8828280554516
529,28664.401713659176,-24592.509262423908,317.3134505027628
530,10012.500993017224,-20401.628837007374,327.08259841675476
531,-6395.3050627563025,-15981.853015933577,331.373836202656
532,-19219.379321049724,-11404.895182853208,328.1398615293644
533,-28457.87507265911,-6738.571633815466,317.7752731585563
534,-34618.171033727995,-2046.6169446387103,301.5889223119582
535,-38277.40524231857,2611.268627461068,280.99450954691247
536,-39925.09269686503,7179.212412107885,257.22183355236905
537,-39932.034389631575,11604.862854635257,231.2613071395838
538,-38561.746235427665,15839.032435556948,203.88710977251645
539,-35990.85463773007,19835.33035621195,175.6969204743523
540,-32327.565632277365,23549.818292587774,147.1479660710226
541,-27625.892773040137,26940.717223079064,118.58495551175213
542,-21896.303661843227,29968.189738168265,90.26097283629396
543,-15114.66680794055,32594.220051457334,62.35466524440643
544,-7232.614383033735,34782.61266471032,34.9893434817549
545,1805.085385303546,36499.129580630666,8.264183815855056
546,12025.233792051886,37711.78406998506,-17.682468865866138
547,23351.52676395229,38391.30480096921,-42.53824240218829
548,35451.696347686055,38511.77593737203,-65.53886433360776
549,47454.244907972934,38051.44791081408,-84.95102548006291
550,57539.567408004965,36993.72509231202,-97.32485174770112
551,62731.071278101736,35328.51949362466,-97.11700373332627
552,59854.12130654136,33054.92794829329,-78.47316823293929
553,48168.95661472715,30185.85331767978,-40.106119193516825
554,30895.022506969155,26746.899586374697,11.90230666347805
555,12748.172280064085,22770.878353269723,68.67095985653698
556,-3148.300971102826,18303.348682383963,124.17804382228282
557,-15721.159795524754,13407.287250742327,176.07660562668008
558,-25041.790151375175,8163.274760175714,224.02525512551964
559,-31569.305765364676,2668.3646727926725,268.30028417279016
560,-35796.818173789674,-2965.951837022556,309.15589064353344
561,-38134.398102032974,-8616.895030012256,346.62702584938324
562,-38888.76575288449,-14154.687487348347,380.51715791586605
563,-38273.64250772285,-19447.79096277484,410.44807807508124
564,-36425.79356419968,-24368.70620256243,435.92349600886223
565,-33418.92108665152,-28799.822333359596,456.38896583745674
566,-29273.863367595244,-32638.753773149187,471.2819985964702
567,-23965.823302438668,-35802.65011952342,480.07067405554847
568,-17430.582568029087,-38231.10079660528,482.2821366780488
569,-9573.433170666249,-39887.45134966856,477.52677637463574
570,-288.41081941688753,-40758.55777263053,465.5322226566449
571,10496.258791025188,-40853.18467189113,446.2176749176269
572,22714.410505916123,-40199.3723954183,419.86960075421564
573,35944.06648824337,-38841.150038850064,387.5238592828674
574,49017.798934013335,-36834.96708819869,351.6626348007432
575,59556.91057328653,-34246.17351146235,317.05201445012705
576,64075.530086875275,-31145.80603135869,290.5313399336165
577,59782.17841230592,-27607.839074523,277.67783132745063
578,47302.028450991915,-23706.94989475158,277.7779241782415
579,30561.84715133878,-19516.786390025998,284.0290886982927
580,13664.2417659891,-15108.730628449703,289.29152560317283
581,-1083.3072472143376,-10551.13060278411,289.715007421063
