uur,Io_x,Io_y,Europa_x,Europa_y,Jupiter_x,Jupiter_y
4999307,5873681781.754029,-14851537056.529095,6890406011.348891,-14684631755.139984,6196660905.7487755,-14618280220.55468
4999308,5840828552.182883,-14793797125.707409,6883512379.309582,-14731811173.684938,6196663865.727579,-14618284668.939955
4999309,5817328385.2013235,-14731443900.287477,6873276520.593693,-14778438184.539232,6196666470.076245,-14618289348.39442
4999310,5803868038.548915,-14666095862.091846,6859735987.194681,-14824283015.435638,6196668685.52663,-14618294188.56372
4999311,5800816169.932848,-14599481179.273254,6842943219.736194,-14869117516.418184,6196670493.403718,-14618299113.890686
4999312,5808205902.78388,-14533362871.666752,6822965629.150291,-14912715996.105215,6196671890.443997,-14618304047.115866
4999313,5825738899.816836,-14469462474.526825,6799885650.481249,-14954856092.371464,6196672888.6024065,-14618308912.847864
4999314,5852809840.616355,-14409389416.294119,6773800763.004007,-14995319679.87067,6196673513.899917,-14618313640.863838
4999315,5888547574.000104,-14354582116.994793,6744823470.0650425,-15033893816.144554,6196673804.4874325,-14618318168.85745
4999316,5931867491.634195,-14306264673.526163,6713081231.308459,-15070371727.249844,6196673808.182827,-14618322444.452318
4999317,5981529103.203029,-14265420516.874886,6678716339.261284,-15104553832.873577,6196673579.764604,-14618326426.415766
4999318,6036193293.129747,-14232782182.651175,6641885731.642984,-15136248809.790926,6196673178.282165,-14618330085.113329
4999319,6094474966.130331,-14208834720.518131,6602760730.263333,-15165274691.245567,6196672664.584942,-14618333402.320501
4999320,6154988323.301068,-14193829417.871168,6561526697.012112,-15191459998.400469,6196672099.200424,-14618336370.548298
4999321,6216383490.710137,-14187804353.194523,6518382597.259662,-15214644898.422976,6196671540.621472,-14618338992.04673
4999322,6277374420.1647215,-14190608629.540606,6473540461.017772,-15234682382.045393,6196671044.006948,-14618341277.634615
4999323,6336758807.471716,-14201927746.073523,6427224732.496337,-15251439451.60241,6196670660.260823,-14618343245.475557
4999324,6393431241.437529,-14221308258.145187,6379671499.273349,-15264798308.620726,6196670435.432881,-14618344919.887424
4999325,6446390978.289606,-14248180527.33468,6331127593.212925,-15274657528.066303,6196670410.375597,-14618346330.242048
4999326,6494745719.814016,-14281878905.628435,6281849556.55264,-15280933204.3938,6196670620.592484,-14618347509.986378
4999327,6537712640.546758,-14321659111.476944,6232102468.264561,-15283560052.656296,6196671096.219438,-14618348495.796932
4999328,6574617722.448427,-14366712847.329292,6182158627.890564,-15282492446.197132,6196671862.089325,-14618349326.86566
4999329,6604894256.65351,-14416179899.916569,6132296096.564067,-15277705370.945663,6196672937.839392,-14618350044.306372
4999330,6628081185.412089,-14469158081.636925,6082797097.84206,-15269195275.16781,6196674338.029728,-14618350690.665417
4999331,6643821794.292291,-14524711437.961676,6033946284.24723,-15256980792.777634,6196676072.24865,-14618351309.517153
4999332,6651863127.213464,-14581877181.801666,5986028879.000726,-15241103318.093578,6196678145.187221,-14618351945.123085
4999333,6652056381.493166,-14639671836.396181,5939328706.227658,-15221627410.312244,6196680556.670477,-14618352642.132553
4999334,6644358440.105238,-14697097084.027966,5894126126.830708,-15198641007.04987,6196683301.637516,-14618353445.302095
4999335,6628834605.182785,-14753145835.04637,5850695901.120067,-15172255428.123722,6196686370.066911,-14618354399.20975
4999336,6605662500.804469,-14806809052.72482,5809305003.0086,-15142605153.341763,6196689746.848326,-14618355547.939491
4999337,6575137004.048662,-14857083892.893967,5770210413.96402,-15109847361.435501,6196693411.606248,-14618356934.709854
4999338,6537675930.934474,-14902983737.205881,5733656927.783784,-15074161221.365845,6196697338.4879265,-14618358601.419685
4999339,6493826038.859072,-14943550704.210394,5699874999.455637,-15035746931.971554,6196701495.935299,-14618360588.083668
4999340,6444268702.826729,-14977871195.829943,5669078672.734241,-14994824511.189674,6196705846.47028,-14618362932.13133
4999341,6389824378.122956,-15005094953.943949,5641463621.474922,-14951632341.692787,6196710346.534282,-14618365667.547033
4999342,6331454686.216025,-15024457931.52089,5617205339.128613,-14906425485.562105,6196714946.435838,-14618368823.836279
4999343,6270260678.733581,-15035308989.7911,5596457509.072553,-14859473786.327137,6196719590.473514,-14618372424.817358
4999344,6207475594.10675,-15037139984.517181,5579350585.636893,-14811059782.118692,6196724217.312655,-14618376487.258274
4999345,6144450297.972885,-15029618182.42999,5565990611.85111,-14761476458.570953,6196728760.70046,-14618381019.408068
4999346,6082629692.83977,-15012619168.61523,5556458295.194251,-14711024874.254768,6196733150.599497,-14618386019.508259
4999347,6023518808.923013,-14986257538.088717,5550808357.157997,-14660011694.643404,6196737314.799904,-14618391474.41088
4999348,5968638142.804892,-14950911855.608917,5549069166.430993,-14608746672.761314,6196741181.03041,-14618397358.467588
4999349,5919469123.146186,-14907239838.748426,5551242659.226235,-14557540115.65536,6196744679.526704,-14618403632.879234
4999350,5877392258.48861,-14856179736.08567,5557304543.954983,-14506700375.621878,6196747745.936997,-14618410245.694437
4999351,5843622302.09173,-14798934668.255299,5567204781.354574,-14456531403.742733,6196750324.360995,-14618417132.60836
4999352,5819146241.516667,-14736938364.936485,5580868325.540676,-14407330400.796227,6196752370.249334,-14618424218.634523
4999353,5804670615.635338,-14671803110.410978,5598196106.477286,-14359385597.111813,6196753852.857978,-14618431420.610598
4999354,5800584213.414221,-14605253370.586988,5619066230.176735,-14312974188.534262,6196754756.973241,-14618438650.374086
4999355,5806940532.448545,-14539050891.825857,5643335369.58025,-14268360450.446642,6196755083.70211,-14618445818.334837
4999356,5823461759.072976,-14474918424.76254,5670840316.360706,-14225794045.90668,6196754850.245698,-14618452837.107342
4999357,5849563075.332539,-14414469267.711653,5701399661.443491,-14185508537.814516,6196754088.712871,-14618459624.864021
4999358,5884393505.5785,-14359148567.802662,5734815569.603605,-14147720109.969622,6196752844.153149,-14618466108.12991
4999359,5926887843.174531,-14310190157.166504,5770875612.266251,-14112626500.256742,6196751172.0667095,-14618472223.8409
4999360,5975823678.993507,-14268590229.837875,5809354626.495738,-14080406151.692894,6196749135.673644,-14618477920.603968
4999361,6029878077.375134,-14235096953.966259,5850016579.495477,-14051217587.235674,6196746803.199659,-14618483159.201822
4999362,6087679672.708746,-14210213541.828163,5892616428.473849,-14025199002.90232,6196744245.377405,-14618487912.458725
4999363,6147853482.87388,-14194211488.068777,5936901963.115873,-14002468056.687391,6196741533.290979,-14618492164.622845
4999364,6209057200.602099,-14187150545.175241,5982615607.477557,-13983121825.08526,6196738736.622508,-14618495910.427315
4999365,6270008901.519563,-14188902339.859451,6029496155.609996,-13967236905.98824,6196735922.304322,-14618499153.976261
4999366,6329506912.0257435,-14199175132.48014,6077280422.309748,-13954869653.787716,6196733153.542243,-14618501907.573685
4999367,6386443032.036933,-14217537902.892365,6125704798.701604,-13946056534.041374,6196730489.153984,-14618504190.581026
4999368,6439810480.932416,-14243442585.436617,6174506707.584126,-13940814583.757603,6196727983.158419,-14618506028.359158
4999369,6488707917.243098,-14276243807.61056,6223425956.244848,-13939141962.163902,6196725684.552199,-14618507451.32556
4999370,6532340752.574661,-14315215891.51914,6272205986.23751,-13941018576.632566,6196723637.216324,-14618508494.138414
4999371,6570020798.471241,-14359567162.67731,6320595021.12189,-13946406769.049171,6196721879.903727,-14618509195.005882
4999372,6601165091.931331,-14408451798.690332,6368347114.557762,-13955252048.993837,6196720446.268046,-14618509595.109966
4999373,6625294564.449779,-14460979565.988861,6415223102.389497,-13967483861.43011,6196719364.902181,-14618509738.128893
4999374,6642033061.334861,-14516223859.693432,6460991463.407908,-13983016378.029058,6196718659.362671,-14618509669.838745
4999375,6651107084.54842,-14573228499.297077,6505429094.305281,-14001749302.720476,6196718348.162207,-14618509437.773296
4999376,6652346519.943703,-14631013755.950308,6548322004.945459,-14023568683.512218,6196718444.717818,-14618509090.919832
4999377,6645686511.821889,-14688582105.962736,6589465940.465869,-14048347724.02124,6196718957.24693,-14618508679.427874
4999378,6631170555.604097,-14744924225.852556,6628666936.932601,-14075947589.494205,6196719888.607769,-14618508254.30667
4999379,6608954783.395399,-14799025769.187147,6665741817.3067665,-14106218203.346926,6196721236.085143,-14618507867.086136
4999380,6579313306.921372,-14849875492.933891,6700518634.374112,-14138999031.410803,6196722991.127809,-14618507569.414608
4999381,6542644347.261733,-14896475324.98241,6732837067.063179,-14174119852.135931,6196725139.04998,-14618507412.565582
4999382,6499476711.387787,-14937852973.4251,6762548776.250709,-14211401511.962843,6196727658.717555,-14618507446.825232
4999383,6450475964.849905,-14973077654.116898,6789517725.744775,-14250656665.938925,6196730522.249509,-14618507720.73354
4999384,6396449397.016502,-15001279430.674229,6813620473.661597,-14291690504.424118,6196733694.776866,-14618508280.155796
4999385,6338348589.548069,-15021672488.077324,6834746438.884013,-14334301467.407537,6196737134.31509,-14618509167.169287
4999386,6277268106.5883465,-15033582360.795156,6852798146.718279,-14378281948.546642,6196740791.819511,-14618510418.764149
4999387,6214438576.30829,-15036476674.970808,6867691457.259088,-14423418991.54812,6196744611.505129,-14618512065.37904
4999388,6151212306.160841,-15029998323.491901,6879355779.336274,-14469494981.938963,6196748531.518142,-14618514129.322449
4999389,6089039673.465479,-15013999189.662441,6887734272.25456,-14516288337.630814,6196752485.041895,-14618516623.168207
4999390,6029434976.223485,-14988571645.001705,6892784036.852643,-14563574201.963009,6196756401.899091,-14618519548.255693
4999391,5973931313.812549,-14954074222.054457,6894476296.701485,-14611125143.121084,6196760210.670504,-14618522893.463991
4999392,5924025419.55016,-14911147334.236898,6892796569.5349,-14658711863.967709,6196763841.286795,-14618526634.454174
4999393,5881115083.137658,-14860714954.016998,6887744828.259203,-14706103926.39038,6196767227.969315,-14618530733.572014
4999394,5846433607.5204315,-14803969001.702742,6879335650.123838,-14753070494.261536,6196770312.310758,-14618535140.563843
4999395,5820987216.430283,-14742334920.802969,6867598351.853075,-14799381099.017195,6196773046.2173195,-14618539794.177208
4999396,5805501988.5241165,-14677419348.383791,6852577107.742688,-14844806431.6838,6196775394.402964,-14618544624.603445
4999397,5800386383.161167,-14610943475.094673,6834331046.919014,-14889119164.911615,6196777336.150482,-14618549556.59294
4999398,5805713677.53807,-14544667992.378244,6812934325.146685,-14932094808.19848,6196778866.136179,-14618554512.965445
4999399,5821225969.678174,-14480316834.852299,6788476165.763838,-14973512598.999897,6196779994.240457,-14618559418.176203
4999400,5846358434.827671,-14419506896.838518,6761060863.530406,-15013156431.810226,6196780744.406225,-14618564201.599949
4999401,5880279960.410471,-14363689584.762932,6730807744.410343,-15050815826.554977,6196781152.727655,-14618568800.25694
4999402,5921944668.64692,-14314107877.450142,6697851073.589999,-15086286936.746023,6196781265.027876,-14618573160.80819
4999403,5970148378.565955,-14271770104.41076,6662339903.384179,-15119373596.812202,6196781134.205741,-14618577240.762953
4999404,6023584631.402339,-14237439478.001312,6624437852.124631,-15149888406.821512,6196780817.604896,-14618581008.943918
4999405,6080896151.739977,-14211636886.53773,6584322804.693127,-15177653851.45625,6196780374.59961,-14618584445.327457
4999406,6140719127.221022,-14194653679.88625,6542186525.087018,-15202503448.592209,6196779864.520795,-14618587540.412903
4999407,6201719119.813416,-14186571064.539757,6498234171.326639,-15224282921.176989,6196779344.9783,-14618590294.280182
4999408,6262618563.49021,-14187283073.775293,6452683703.170989,-15242851384.3179,6196778870.581865,-14618592715.478842
4999409,6322216581.9356785,-14196520674.832762,6405765173.541498,-15258082537.603342,6196778492.026429,-14618594819.863415
4999410,6379402296.756386,-14213875242.45161,6357719895.303281,-15269865850.72937,6196778255.486918,-14618596629.458786
4999411,6433162963.311697,-14238820249.75638,6308799476.155844,-15278107728.533382,6196778202.259789,-14618598171.409967
4999412,6482588253.10041,-14270730543.466166,6259264715.871654,-15282732639.60864,6196778368.589385,-14618599477.046478
4999413,6526871875.4289055,-14308898963.168665,6209384362.01313,-15283684190.857458,6196778785.623088,-14618600581.073067
4999414,6565311555.333688,-14352550342.343172,6159433722.565998,-15280926128.718542,6196779479.447445,-14618601520.885517
4999415,6597308198.37757,-14400853112.829948,6109693136.64302,-15274443246.46474,6196780471.166143,-14618602336.0016
4999416,6622364898.33321,-14452928848.877554,6060446307.511289,-15264242176.006742,6196781776.988866,-14618603067.591913
4999417,6640086290.946955,-14507860154.48247,6011978505.630645,-15250352042.152609,6196783408.307145,-14618603758.092157
4999418,6650178627.66493,-14564697337.292427,5964574653.08852,-15232824957.355553,6196785371.739336,-14618604450.876554
4999419,6652450833.897935,-14622464338.186546,5918517304.680736,-15211736335.716211,6196787669.131868,-14618605189.97087
4999420,6646816720.446331,-14680164407.734686,5874084544.797578,-15187185006.457293,6196790297.508368,-14618606019.782404
4999421,6633298425.544159,-14736786045.05223,5831547823.087446,-15159293109.301065,6196793248.962402,-14618606984.823162
4999422,6612031068.85706,-14791309743.292707,5791169755.427528,-15128205757.16624,6196796510.494083,-14618608129.400942
